baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000047502.14	4.48555525173096	-4.59910296756236	1.4243943572702	-3.2288129646739	0.00124305163246782	0.0042211111491894
ENSMUSG00000047242.14	87.0232474363256	0.808966998054323	0.25060383180849	3.22807114406985	0.0012462797438493	0.00423137847710659
ENSMUSG00000057666.18	197.807621213216	-0.502584799276869	0.155777054713937	-3.22630826600103	0.00125398217635758	0.00425683119171469
ENSMUSG00000026574.5	242.512999892695	0.574504221381105	0.178146331276319	3.22490066040149	0.00126016387274879	0.00427641240740719
ENSMUSG00000049295.17	640.501400694533	0.506746433686529	0.157135407298581	3.22490291907052	0.00126015393099079	0.00427641240740719
ENSMUSG00000006050.12	943.534658820165	0.318474676119782	0.0987719066185512	3.22434472536513	0.00126261308014143	0.0042840211233206
ENSMUSG00000026683.14	321.277499258271	-0.517427906582638	0.160485467180206	-3.22414182214785	0.00126350807744138	0.00428635480453098
ENSMUSG00000041205.8	9.59705246820334	-2.26415507619186	0.702282648282406	-3.2239940453169	0.00126416028323789	0.00428786420386
ENSMUSG00000027896.15	191.203379852737	0.565152063455404	0.175321673077293	3.22351511673202	0.00126627614764466	0.00429433683054511
ENSMUSG00000021866.15	340.086862602433	-0.444848860370622	0.138014519604347	-3.22320333864793	0.00126765531230296	0.00429830936659749
ENSMUSG00000031983.7	3120.84688319946	0.39442043290551	0.122375094813498	3.22304496275664	0.00126835642634393	0.00429998187344754
ENSMUSG00000026437.11	459.312465303905	-0.426545960474342	0.132391070256631	-3.22186352635047	0.00127359783235221	0.00431704380761431
ENSMUSG00000021998.16	24.8374909881537	-1.30907685743132	0.406367273712836	-3.22141309626325	0.00127560141098474	0.00432312686583246
ENSMUSG00000074649.6	304.554073048251	0.543589279779379	0.168777513484519	3.22074468663884	0.00127857995741129	0.00433251164274649
ENSMUSG00000026848.14	1131.88098497574	0.303142274556663	0.0941420097346164	3.22005314536212	0.00128166833865992	0.0043422654637828
ENSMUSG00000031906.9	44.7596054057319	1.171204338432	0.36375679069889	3.21974563328907	0.00128304387950276	0.0043462139733541
ENSMUSG00000022305.13	707.77385936181	0.342676575451477	0.106443213244685	3.21933700614386	0.00128487382955511	0.00435170021480135
ENSMUSG00000099689.6	130.89615773613	0.615886579158898	0.191391602061049	3.21793941075035	0.00129115089078216	0.00437224398062048
ENSMUSG00000049577.15	200.867059291585	-0.635197265330822	0.197398558414044	-3.21784145960425	0.00129159188128905	0.00437302148088815
ENSMUSG00000063200.4	620.473849192401	-0.372786152450946	0.115901556922593	-3.21640331975796	0.00129808262425089	0.00439427839107807
ENSMUSG00000060224.4	49.4312922527824	1.02360893772677	0.318287060753988	3.21599293198395	0.00129994033699487	0.00439984714519191
ENSMUSG00000048583.16	410.690556165905	-0.657343667294267	0.204408211255087	-3.21583787294116	0.00130064288516147	0.0044015048855448
ENSMUSG00000005469.10	1549.13569742206	0.325036819520537	0.101078106356818	3.21569953411194	0.00130126997243087	0.00440290675820696
ENSMUSG00000030265.14	1572.25489061296	-0.405565771189947	0.126131134126457	-3.21542951309177	0.00130249477649241	0.00440633024387546
ENSMUSG00000047459.14	2040.48093483554	0.466352573916578	0.145057401164893	3.21495194434413	0.00130466361364331	0.00441294574483961
ENSMUSG00000000440.12	77.9559778562471	0.782479086403978	0.24342875106931	3.21440702039829	0.00130714240952741	0.00442000651780348
ENSMUSG00000032690.16	13.7255534547469	-1.95364665355744	0.607779739042475	-3.21439911214432	0.00130717841523284	0.00442000651780348
ENSMUSG00000045980.13	446.925639013161	0.539019903267823	0.167719249236163	3.2138225380966	0.00130980598231319	0.00442816740580372
ENSMUSG00000087203.7	17.2428139939777	1.71669034465522	0.534313347660117	3.21289062340106	0.00131406321782782	0.00444183427895492
ENSMUSG00000028591.11	8.23682813940002	-2.83207042148561	0.88155308183897	-3.21259204899806	0.00131542988409587	0.0044457274975153
ENSMUSG00000027822.16	572.364693278915	0.502269911601284	0.156367059003388	3.21212098508804	0.00131758875490639	0.00445229640195175
ENSMUSG00000117147.1	3.13111675111107	-5.07143433421007	1.57989256061834	-3.20998684380486	0.00132741047656882	0.00448475265862798
ENSMUSG00000108601.1	15.1411442802647	-1.75463844412321	0.546727019770604	-3.20935015221934	0.00133035370840639	0.00449396263321407
ENSMUSG00000013367.5	152.793762484138	0.668039664523337	0.208176087834271	3.20901248300508	0.00133191709300749	0.00449850920866055
ENSMUSG00000073608.4	4.44733984836118	-4.5884474211569	1.42993011709328	-3.20886130469379	0.00133261758711255	0.00450014038925845
ENSMUSG00000021704.8	480.94870316945	0.398498068423181	0.124197893517242	3.20857348814744	0.0013339521426421	0.00450391186140642
ENSMUSG00000062116.10	214.224348194515	-0.570646016761684	0.177879509369247	-3.20804807020871	0.00133639159542784	0.00451141203241117
ENSMUSG00000057388.9	331.676166244193	-0.467991226690847	0.145887068423652	-3.20790068473932	0.00133707662741031	0.00451298812061299
ENSMUSG00000030979.13	226.285516396995	0.518419664598428	0.16166747221818	3.20670359649583	0.00134265257968658	0.00453033011188652
ENSMUSG00000053436.15	1378.21123041652	-0.278156246652251	0.0867419889124024	-3.20670819449564	0.0013426311215487	0.00453033011188652
ENSMUSG00000048271.14	1481.48425792316	-0.28536322974271	0.0890130907759541	-3.20585688301701	0.00134660945557327	0.00454294028170975
ENSMUSG00000021947.11	107.995362221112	0.68418859731487	0.213497175105575	3.20467283455407	0.00135216081326921	0.00455989572324833
ENSMUSG00000027297.14	6.02679226836702	-4.12703714097954	1.28781086583024	-3.2046919702909	0.00135207092864442	0.00455989572324833
ENSMUSG00000028811.12	1925.16495430711	-0.301791592883224	0.0941732061554914	-3.20464392371785	0.00135229662406963	0.00455989572324833
ENSMUSG00000094597.2	3.05032066841889	-5.07396651671172	1.58353487755367	-3.20420256518143	0.00135437150155905	0.00456614785735854
ENSMUSG00000022757.19	2023.98027966299	0.289689932508987	0.0904177821468202	3.2039044271025	0.001355774744592	0.00457013396470177
ENSMUSG00000026176.13	912.974944547477	0.422877258037056	0.131991861490138	3.20381312349815	0.00135620475037973	0.00457083865609409
ENSMUSG00000029455.14	2394.87727496487	0.381264263111083	0.119017375697212	3.20343362368404	0.00135799340092471	0.00457612143426118
ENSMUSG00000033809.15	290.191475436587	-0.563385381739298	0.175897282021564	-3.20292261065313	0.00136040533467949	0.00458350246881344
ENSMUSG00000034613.12	133.657524072161	0.607778599488215	0.189841026198948	3.20151345395321	0.00136707690971369	0.00460523042358688
ENSMUSG00000032383.7	1301.09691853025	0.376657400479352	0.11765767027774	3.20129915533957	0.00136809413430986	0.00460790676595051
ENSMUSG00000034107.10	12.5622600875839	-2.10800274732197	0.658513194975889	-3.20115490988629	0.00136877922625957	0.00460946375608527
ENSMUSG00000048485.12	8.55154735262032	-2.45087965073448	0.765661930185	-3.20099453050029	0.00136954131760552	0.00461127949825933
ENSMUSG00000017670.16	2001.59192622026	0.289801816975594	0.0905470928717297	3.20056456573522	0.00137158635714574	0.00461741366481267
ENSMUSG00000030282.14	695.799022134472	-0.361075229653888	0.112826801376403	-3.2002611546994	0.00137303116434271	0.00462077366142144
ENSMUSG00000063661.6	2.92716714175017	-4.99363422495504	1.56037975780549	-3.20026852436105	0.0013729960542651	0.00462077366142144
ENSMUSG00000095588.1	4.93359169732856	-4.7656165088542	1.48965166830803	-3.19914823729703	0.00137834277008986	0.00463789474379457
ENSMUSG00000091387.2	312.299233118948	0.427806743723556	0.133764821429546	3.19820068648528	0.00138288006227364	0.00465240524447142
ENSMUSG00000035095.11	68.5705187307899	-0.944961815758346	0.29548611534795	-3.19799058796927	0.00138388797073812	0.0046550390976682
ENSMUSG00000010914.10	422.857811645676	-0.442315329635277	0.138341398465855	-3.19727380625292	0.00138733169790934	0.00466586422283377
ENSMUSG00000022120.4	239.876105754926	-0.509221400873295	0.159300892140741	-3.19660106123827	0.00139057104152899	0.00467523860492607
ENSMUSG00000079144.7	118.980643939469	-0.635627494513769	0.19884445751927	-3.19660654585843	0.00139054460428353	0.00467523860492607
ENSMUSG00000060657.8	1429.00139736676	-0.311780955381689	0.0975484643089592	-3.19616467148272	0.00139267603588327	0.00468155494870283
ENSMUSG00000110277.2	132.35748295058	-0.690868218642135	0.216240500858646	-3.1949066705767	0.00139876065602914	0.00470124479143376
ENSMUSG00000106957.1	2.98757005834453	5.03794875482406	1.57690773636089	3.19482785115279	0.00139914269972315	0.00470176494950825
ENSMUSG00000037896.17	1462.26197486424	-0.315771050643069	0.0988480324337519	-3.19451022815957	0.00140068321764553	0.00470617731418436
ENSMUSG00000063558.4	418.972850898767	0.423665373589317	0.132644173023089	3.19399913266879	0.00140316538896459	0.00471375160791011
ENSMUSG00000024346.6	1212.81656544472	-0.319764296241221	0.100122842212441	-3.19371972644108	0.00140452405910795	0.00471754979879302
ENSMUSG00000033530.8	313.726798966514	0.466449263605926	0.146077476616274	3.19316348016625	0.00140723253280715	0.00472511270997914
ENSMUSG00000033732.10	3711.11165194322	-0.248876045732122	0.0779399563222949	-3.19317661281432	0.00140716853186513	0.00472511270997914
ENSMUSG00000062743.9	77.2371746386343	0.953882429836825	0.298789648589736	3.19248820813933	0.0014105270380377	0.00473540617265268
ENSMUSG00000029202.12	2196.91930469579	-0.323180863521982	0.101273198779778	-3.19117858837213	0.00141693666583207	0.00475615265391334
ENSMUSG00000066278.6	197.655572137565	-0.561698143888833	0.176028832099952	-3.19094399018618	0.00141808768386419	0.00475924398379275
ENSMUSG00000018001.18	2611.47684113688	-0.273367765613383	0.0856949571051577	-3.19000994746901	0.00142267896688218	0.00477387831109355
ENSMUSG00000036908.17	206.487330607857	0.57631098204251	0.180678531756691	3.18970370435926	0.00142418728418601	0.00477816450664223
ENSMUSG00000070934.6	1618.08542146589	0.298605531658599	0.0936747174085957	3.18768542803417	0.00143416468689484	0.00481085858242153
ENSMUSG00000044921.5	76.8219924500314	-0.793978703600989	0.249083006111946	-3.18760687850438	0.00143455429809065	0.00481138533797039
ENSMUSG00000015023.7	680.037176068585	-0.334803277986598	0.105067324734152	-3.1865594639793	0.00143975888089112	0.00482805835127163
ENSMUSG00000024260.14	988.695244213533	-0.340849274859353	0.106969957965117	-3.18640187715606	0.00144054343141202	0.00482912363727444
ENSMUSG00000028465.16	9468.37140888727	0.398151651404029	0.124952774505494	3.18641705220018	0.00144046786487654	0.00482912363727444
ENSMUSG00000036104.12	1238.69631437658	0.298344948824911	0.0936351774013094	3.18624855641849	0.00144130712129382	0.00483090091027304
ENSMUSG00000039662.16	1545.9466678698	0.341929477635241	0.107334385928947	3.18564712208435	0.00144430646748105	0.00484016975421682
ENSMUSG00000023159.8	2.96222778464252	-5.02289085138979	1.57689930641457	-3.18529587206837	0.00144606080732909	0.00484526399760559
ENSMUSG00000016024.9	56.0623918278779	-1.02236797041414	0.321079152610661	-3.18416179344368	0.00145173844977382	0.00486350013125037
ENSMUSG00000079020.9	628.643798788901	-0.389264441424539	0.122284732862772	-3.18326280240862	0.00145625374250181	0.00487783697719154
ENSMUSG00000097254.2	8.08390181662834	-2.58772028052243	0.81312688520974	-3.18243109112663	0.00146044263731331	0.00489107606250613
ENSMUSG00000024212.9	1047.9873066268	-0.454601095396898	0.142908416297702	-3.18106593841112	0.00146734227658695	0.00491338777529203
ENSMUSG00000026976.15	76.557361235508	-0.774734085948152	0.24369740085641	-3.17908226852462	0.00147742152175621	0.00494633743657077
ENSMUSG00000031099.16	149.962133244438	0.641843266629708	0.201914171057656	3.17879256947464	0.00147889884192202	0.00495048225612311
ENSMUSG00000117628.1	38.2705161553475	1.05270140745277	0.331254174390827	3.17792646504358	0.00148332366286509	0.0049644906347986
ENSMUSG00000030051.10	172.512486244464	-0.550069445533793	0.17309389366456	-3.17786742148037	0.00148362575285945	0.00496469847127198
ENSMUSG00000018449.12	173.14239994386	0.608311744003706	0.191441686723259	3.17753021515664	0.00148535211913381	0.00496967156534387
ENSMUSG00000026147.16	20.7781293649645	1.62704057264636	0.512159599014014	3.17682334916433	0.00148897700857174	0.00498018874314043
ENSMUSG00000031683.16	342.857294332793	-0.426276163452675	0.134182669630687	-3.17683471811912	0.00148891864283907	0.00498018874314043
ENSMUSG00000016319.3	2783.46254053127	-0.26461945898069	0.0833095061700424	-3.17634170631833	0.00149145159507687	0.00498765909268593
ENSMUSG00000037351.9	2538.6327004339	0.298859921459567	0.0941033808652103	3.17586805821187	0.00149388880101364	0.00499500204082256
ENSMUSG00000037503.12	3077.90879301306	0.288244378841645	0.0907855047983724	3.17500441818122	0.00149834219869622	0.00500908291280361
ENSMUSG00000024498.16	1904.00133163668	-0.385301688104955	0.121358746995775	-3.17489837068248	0.00149888987961213	0.00500962813876575
ENSMUSG00000048799.8	821.738769412063	0.32005130036858	0.100807398976529	3.17487906262811	0.00149898961565041	0.00500962813876575
ENSMUSG00000047384.3	7.73225430856052	-2.74367099151519	0.864238264260936	-3.17466965416241	0.00150007171097465	0.00501243474154943
ENSMUSG00000025409.14	849.06149084021	0.488210606976332	0.153794351044707	3.17443783637028	0.00150127044331003	0.00501563011317095
ENSMUSG00000081865.1	47.5563594110772	-0.924312706113096	0.29119630116424	-3.1741910952082	0.0015025473140712	0.00501908546523347
ENSMUSG00000035112.17	193.51223567851	0.535709857586175	0.168791381557175	3.17379864211083	0.00150458029677191	0.00502506499827584
ENSMUSG00000049488.14	162.333252545141	0.533741563251377	0.168205341560475	3.17315465905987	0.00150792174457009	0.00503541196608901
ENSMUSG00000032905.5	837.419025574337	0.353382423292856	0.111370963606772	3.17302115244846	0.00150861532797873	0.00503691499191349
ENSMUSG00000020546.14	536.462425331889	0.381416829307033	0.120216672808397	3.17274484808725	0.00151005169701351	0.00504089712056131
ENSMUSG00000019878.8	475.846800113648	-0.463972576711134	0.146260392754251	-3.17223663887398	0.00151269691423195	0.00504891272422013
ENSMUSG00000052488.7	1204.29435139164	-0.473055939376966	0.149154727166248	-3.1715785906651	0.00151612838185102	0.00505873352183096
ENSMUSG00000056076.13	5140.53786360862	-0.255652774159838	0.0806063738273	-3.17161983626229	0.00151591309151574	0.00505873352183096
ENSMUSG00000024135.10	488.951806871817	-0.427995485186919	0.135010209404255	-3.17009718802368	0.00152387958180112	0.00508377631167871
ENSMUSG00000101581.6	93.2998764234281	0.698531141786722	0.220366070498424	3.16986703173852	0.00152508710818671	0.00508698436102199
ENSMUSG00000036026.15	1492.52431197279	-0.354259175559491	0.111773130355827	-3.16944845717138	0.0015272854396704	0.00509349571021467
ENSMUSG00000026942.13	272.888856790481	-0.473688269435754	0.149466616886862	-3.1691910829447	0.00152863860418	0.00509700969660516
ENSMUSG00000068663.14	568.453091698695	0.359454978939607	0.113422995725155	3.16915433807298	0.00152883188318437	0.00509700969660516
ENSMUSG00000011960.12	1000.09142125041	-0.383847351490149	0.121152866834017	-3.16828946372379	0.0015333876502705	0.00511137452806088
ENSMUSG00000021037.7	1548.3935385003	-0.316128660235668	0.0998129742735257	-3.16721010005528	0.00153909078910643	0.0051295587488714
ENSMUSG00000038319.14	84.6448349433583	0.797071814217852	0.251675037429441	3.16706743091801	0.00153984608393781	0.0051312493457509
ENSMUSG00000026826.13	460.256488407178	-0.413877687558705	0.130716727779124	-3.16621823840362	0.0015443488028289	0.00514542497731059
ENSMUSG00000030276.19	74.8212550012263	0.834571578334754	0.263602524336326	3.16602270951677	0.00154538728205593	0.00514805582993414
ENSMUSG00000068758.8	246.66899725217	0.626602431556286	0.197924379140931	3.16586786466621	0.00154621013936481	0.00514996766270163
ENSMUSG00000058351.11	77.9267544120379	0.750289283270422	0.23710055553268	3.16443494442597	0.00155384395252268	0.00517456050319329
ENSMUSG00000087501.1	12.7256111030347	-1.91136010266331	0.604046016750384	-3.16426240660595	0.00155476547680377	0.00517679597917908
ENSMUSG00000016018.4	1559.20458748527	-0.327157605677179	0.103410564914707	-3.16367680562445	0.00155789692500172	0.00518638778363545
ENSMUSG00000032469.12	325.458284574598	-0.418142141953803	0.13217696371632	-3.16350240009466	0.00155883066457382	0.00518866129654686
ENSMUSG00000019998.6	1307.95098573935	0.311890815173856	0.098610705441987	3.16284944698365	0.00156233105028952	0.00519947593908289
ENSMUSG00000034209.4	10.6279757518675	-2.12354231229111	0.6714276490032	-3.16272693780739	0.00156298860981459	0.00520082762928011
